Country Name,Country Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Low income,LIC,38.19922036,39.24683264,40.39462804,40.50670455,41.83448958,43.92791996,45.20604979,46.65332682,48.74885236,48.65018596,48.85688986,48.74352027,50.2157258,52.00123502,53.31190221,53.70080861,54.86028047,54.25230093,55.738268,57.68363404,58.41488394,60.15137525,58.99752133,61.35033587,62.97975823,62.95199133,66.28869368,67.97907273,69.4108159,72.12864416,69.90108418,70.87560203,71.12131894,71.71565305,75.2309087,76.28192197,80.03924734,82.59037553,82.40059445,86.41364179,90.36095766,93.84771431,96.02789152,100.2682154,103.703893,105.7093906,110.7819518,115.4139807,124.1775226,126.8130102,134.2091785,135.4218843,,
Liechtenstein,LIE,43.58,41.94,40.5,42.58,42.86,45.54,46.4,45.29,46.06,42.31,42.53,41.64,43.31,46.84,49.78,52.95,54.65,61.26,66.46,68.03,73.16,78.37,87.56,93.81,98.95,98.48,95.46,98.63,97.24,96.99,95.29,92.69,93.4,94.29,96.35,96.61,98.4,94.55,96.21,100.13,98.14,99.93,101.74,99.7,98.56,97.81,99.75,99.15,100.39,104.19,103,99.67,,
Sri Lanka,LKA,44.66,46.59,49.51,44.81,45.42,50.69,53.37,53.03,57.02,56.65,55.81,54.48,61.26,63.12,64.24,66.19,70.18,80.58,87.26,84.17,79.92,91.33,85.28,89.34,88.9,76.91,81.83,77.91,85.65,81.93,82.8,88.26,94.62,97.35,85.08,86.73,89.28,93.4,95.27,93.52,94.16,98.24,93.12,102.21,104.67,103.59,115.43,113.74,125.19,119.57,124.11,141.52,,
Lower middle income,LMC,27.43047206,28.14776587,28.99677881,28.55022881,28.39012843,29.94768891,31.53507996,32.60387109,33.95189258,34.39144062,33.53415125,35.44253288,36.03905604,38.14398865,38.38084575,40.10647425,41.54960965,41.36332741,43.28165304,45.52890901,46.18460844,48.95854704,50.35861394,51.99996576,53.98346275,53.81964028,57.75331247,60.65717397,62.44473683,64.31411347,70.16468417,72.27421981,73.29039623,75.92184955,78.65040038,79.29684348,80.89791982,84.18673793,85.68884102,88.03654158,87.71857229,93.46704381,95.16700377,99.88056847,104.9524278,109.1543099,114.1491628,114.3780397,119.1100286,124.1134539,128.136527,130.3966871,,
Low & middle income,LMY,23.1913682,23.9207578,24.88856755,25.64997283,26.22684426,27.27521171,28.07434565,28.75576898,30.01683214,30.86863871,30.87870447,32.16160121,32.94648216,34.40224083,35.19675613,36.15929932,38.00897192,38.55044399,40.00919604,41.90104659,43.51137678,45.19286664,47.44086939,48.79425763,50.50318552,51.48072195,53.97569962,56.05442629,58.37797017,60.0930471,64.0534629,66.61295624,68.53798469,71.69174622,74.90278442,76.34463841,78.73440353,82.13357417,84.32366333,86.50899457,88.75662327,92.93771056,96.21659079,99.97041768,103.8007367,107.9879095,112.9829883,114.7799338,118.9134528,123.1956775,126.5548948,129.6995436,,
Lesotho,LSO,67.39,66.77,61.05,66.37,69.11,72.25,72.87,79.49,77.45,78.78,68.14,79.42,96.52,81.24,68.91,89.12,87.59,85.74,87.19,91.25,90.63,89.66,93.08,89.28,87.25,90.58,104.04,99.57,100.39,75.81,83.4,94.18,101.3,84.7,103.95,104.74,93.57,107.36,103.34,116.31,99.44,91.89,96.77,101.76,101.47,101.83,95.7,93.96,111.2,109.03,98.65,111.73,,
Lithuania,LTU,130.5,114.5,85.8,85.9,94,94,90.3,83,88.35,74.85,85.54,94.19,99.7,105.36,94.94,106.22,110.33,117.16,102.33,,,,,,,,,,,,137.98,119.72,90.76,92.1,99.09,101.97,96.78,87.51,91.37,76.72,89.88,96.18,100.22,104.8,94.98,108.64,112.67,112.5,100.35,108.69,120.6,117.12,,
Luxembourg,LUX,,,,,,,,,110.23,94,100.08,95.83,99.69,98.94,101.38,96.32,104.52,102.71,92.03,,,,,,,,,,,,,,,,,,,,109.69,94.44,100.78,96.45,99.68,99.5,100.82,97.28,103.33,103.47,92.5,92.54,87.92,89.58,,
Latvia,LVA,193.9,174.7,121.6,113.4,98.9,105.9,94.8,85.3,83.58,84.09,88.67,90,91.83,104.17,104,112.04,123.23,120.88,120.24,,,,,,,,,,,,191.79,169.09,120.26,113.32,96.99,107.13,97.99,87.62,86.38,86.87,91.41,91.77,94.46,103.41,102.14,110.1,118.24,118,116.23,113.25,126.95,120.74,,
"Macao SAR, China",MAC,40,46.39,45.08,48.32,50.08,48.94,47.71,49.21,53.3,53.73,55.96,57.62,58.74,59.31,59.59,62.58,65.15,73.19,71.14,71.44,70.68,67.18,64.87,65.8,71.12,70.45,67.26,68.29,67.83,66.63,70.09,70.34,69.07,68.09,68.37,68.3,80.12,90.64,103.32,109.5,113.1,100.03,88.9,99.67,111.43,143.61,81.11,97.76,95.42,80.74,86.17,87.97,,
Morocco,MAR,27.11,29.05,29.77,33.3,29.49,29.95,42.11,33.55,34.06,40.38,37.44,35.12,39.15,36,39.72,33.91,40.11,43.08,42.81,39.69,48.73,43.08,45.38,48.93,59.19,56.01,66.86,74.53,69.38,78.88,62.93,63.1,78.29,55.57,83.87,73.31,82.83,77.62,72.39,77.46,83.8,96.25,96.88,93.26,109.86,93.15,103.16,121.62,126.1,129.87,124.87,133.55,,
Moldova,MDA,139.5,160.5,113.5,129,113.5,111.2,84.8,80,90.93,92.24,101.94,99.1,101.68,105.82,92.5,77.81,103.77,90.55,86.28,,,,,,,,,,,,136.47,164.38,115,125.39,108.52,102.88,85.35,80.72,84.91,83.84,97.52,96.91,105.52,98.94,95.54,76,102.79,90.56,93.77,101.54,76.21,87.82,,
Madagascar,MDG,46.97,48.48,50.52,49.45,52.83,55.06,56.11,58.38,59.56,59.02,60.63,60.98,68.36,67.17,68.46,62.9,69.38,65.47,68.91,68.97,69.76,73.43,75.81,76.07,77.62,77.13,78.34,80.5,81.32,82.39,83.68,87.17,83.85,86.92,88.6,90.43,89.01,90.45,88.44,87.55,86.18,88.72,92.49,102.74,104.77,107.02,109.13,116.24,120.01,122.36,127.86,120.66,,
Maldives,MDV,55.38,57.29,59.18,60.65,65.63,67.31,68.66,69.57,73.1,75.87,73.87,77.38,78.38,87.02,84.28,89.25,86.74,85.3,92.67,94.42,98.24,104.54,107.18,109.3,110.71,107.67,109.16,105.24,76.46,73.49,75.73,90.26,98.03,97.18,101.63,90.01,89.81,84.9,89.4,81.37,78.16,91.79,113.42,88.51,98.07,83.94,82.37,77.69,71.51,70.12,65.92,63.53,,
Middle East & North Africa (all income levels),MEA,21.83990015,22.2399171,22.67955697,23.91557,22.64989933,23.73954286,26.16885328,25.68951588,25.99867652,28.29066787,29.09677988,28.52615034,31.05757153,32.07698953,33.24953704,32.38567638,34.42841003,34.76118161,37.32282323,38.14724158,41.44020979,42.10919905,43.14958943,47.17091978,50.59330054,50.84715871,52.22614619,53.39138661,59.50228899,60.91238689,64.00655728,65.96536477,67.48118828,68.39760448,77.18126039,74.87271676,80.08449339,81.10129817,81.63362229,82.63669368,89.3315662,93.56109752,95.73517496,99.95513161,104.3096934,103.9169657,103.9965633,109.8923353,109.6964377,112.8521448,115.7084526,117.2597478,,
Mexico,MEX,25.34,26.23,28.42,30.76,32.94,33.34,33.93,33.89,35.43,37,38.92,39.98,40.92,42.99,43.55,47.42,51.87,50.43,54.63,58.02,58.57,60.57,60.53,62.43,65.25,64.88,63.11,60.93,65.88,68.66,68.93,71.82,73.69,78.38,76.1,79.42,82.05,87.06,88.35,92.56,92.45,94.86,98.06,98.49,103.44,104.77,105.34,105.09,107.14,107.96,112.33,115,,
Marshall Islands,MHL,131.7,102.9,109.1,172.8,146.1,135.8,96.7,76.1,19.1,16.79,58.6,135.64,83.95,96.71,119.34,155.86,201.65,184.16,174.9,,,,,,,,,,,94.65,131.69,102.88,109.05,172.84,146.09,135.8,96.71,76.13,19.09,16.79,58.6,135.64,83.95,96.71,119.34,155.86,201.65,184.16,174.9,97.12,97.94,102.88,,
Middle income,MIC,22.38827462,23.10063564,24.05881408,24.85496594,25.39165482,26.38409932,27.15760144,27.79804275,29.01445252,29.91712039,29.91666374,31.27427686,32.022378,33.46049121,34.22738641,35.22062581,37.10723212,37.71021314,39.16750887,41.05649572,42.71386687,44.39241352,46.82245492,48.1223623,49.83554465,50.86687644,53.31681211,55.41631987,57.78758539,59.44900509,63.75270873,66.3929103,68.40469598,71.69051274,74.88585481,76.34787428,78.66707998,82.11000545,84.42288428,86.5139143,88.67384747,92.89075882,96.22632675,99.95505277,103.8057165,108.1050727,113.0961672,114.7473306,118.6427704,123.0096715,126.1613057,129.4052965,,
Mali,MLI,30.02,31.01,31.13,33.26,33.48,35.46,34.65,38.02,38.17,37.51,33.11,30.31,34.51,39.19,40.46,40.82,42.7,43.41,44.43,49.29,51.1,50.29,44.98,47.73,51.37,49.52,57.82,57.11,57.09,63.6,56.11,58.52,63.55,63.07,66.05,67.23,72.78,78.85,72.41,79.66,80.32,94.52,91.16,102.61,106.24,120.34,134.87,148.53,153.19,144.09,153.77,150.72,,
Malta,MLT,43.42,46.16,45.37,46.41,44.14,46.1,53.09,57.71,55.39,59.47,61.23,63.73,62.52,63.82,66.52,70.66,67.66,64.89,64.49,63.99,63.03,70.17,70.35,74.79,75.89,76.18,77.3,79.66,79.38,82.05,84.5,84.83,89.62,91.32,112.17,102.25,111.71,110.67,107.05,106.76,104.69,103.63,100.92,96.84,102.24,98.33,105.96,96.75,98.62,95.11,90.93,91.58,,
Myanmar,MMR,23.79,24.74,25.98,25.25,22.25,24.76,25.09,24.91,25.78,26.5,24.91,27.22,27.53,28.88,29.35,30.14,33.03,33.47,39.15,42.46,44.74,45.62,46.9,48.07,48.24,47.12,45.91,43.56,43.02,42.51,46.65,52.2,55.22,57.32,58.67,58.84,59.84,66.53,72.79,78.84,81.65,87.8,92.1,97.6,110.29,116.43,125.8,129.92,132.15,131.69,127.57,130.07,,
Middle East & North Africa (developing only),MNA,22.49625407,22.8630725,23.19555453,24.51670259,23.07509202,24.08145244,26.77067472,26.09926636,26.31976712,28.4709105,29.49012488,28.68861209,31.10827378,32.1145649,33.44201145,32.27221352,34.44793302,34.68210482,37.46230665,38.3457403,41.3858334,41.68913995,42.43224983,46.50423224,50.17492845,50.02236859,51.42328796,52.52885366,58.79155763,60.55736676,63.53742276,65.66909754,67.25150546,67.92901698,77.5584294,74.46897346,79.95283734,80.65851945,80.49211108,81.92348388,89.08245923,93.76177622,95.42052641,99.84424244,104.7352311,104.0525178,104.0057529,110.5462118,109.7981006,113.5864393,116.4041048,118.2331182,,
Mongolia,MNG,97.27,88.23,89.84,95.89,102.5,106.91,98.52,98.39,100.91,100.01,105.71,106.55,114.04,127.53,119.75,112.79,126.04,125.48,119.27,120.69,124.12,129.49,126.28,127.8,136.49,131.48,127.52,136.56,134.86,144.88,126.33,111.51,106.14,112.06,128.17,123.01,136.67,149.68,144.86,110.86,103.35,88.05,106.06,97.01,96.92,105.37,118.69,145.19,113.66,124.48,131.17,144.94,,
Mozambique,MOZ,51.12,52.78,54.86,53.88,53.86,56.06,62.04,61.67,64.78,68.35,70.09,74.17,71.79,66.3,62.81,61.87,60.16,60.97,62.56,62.99,61.15,58.46,57.3,57.48,58.63,57.5,57.96,59.56,62.48,55.27,48.41,54.59,53.89,74.38,82.82,88.03,93.52,94.24,87.73,92.1,94.9,99.73,101.26,95.33,103.41,107.5,107.52,115.98,152.24,161.59,156.3,161.67,,
Mauritania,MRT,54.85,56.44,58.33,60.33,61.19,62.07,64.51,62.63,62.51,61.06,58.08,51.17,48.9,50.34,55.07,58.61,61.74,62.7,66.06,68.33,66.43,63.36,61.38,66.19,66.6,68.24,70.03,74.29,77.15,78.13,75.58,73.04,74.19,77.54,82.36,81.41,83.86,86.13,88.94,89.61,94.71,97.19,97.12,100.32,102.56,103.41,101.41,101.6,112.33,111.56,120.36,119.9,,
Mauritius,MUS,68.13,83.43,64.97,86.35,71.67,84.99,76.39,84.72,74.82,77.54,90.63,90.19,87.54,65.93,93.68,88.93,90.59,92.56,69.53,79.53,96.75,80.26,77.31,85.15,91.55,94.39,86.44,86.4,89.62,90.1,94.54,91.67,85.05,92.14,92.93,100.7,98.19,76.38,94.9,108.04,95.13,100.84,104.12,98.5,97.38,92.28,96.62,100.7,98.53,98.1,95.77,93.79,,
Malawi,MWI,24.26,23.95,25.65,26.45,27.36,31.96,30.34,31.47,29.35,34.91,36.43,38.87,39.09,37.95,40.68,43.7,44.7,43.84,43.6,46.44,48.83,45.2,46.44,45.98,48.61,47.99,49.76,48.62,46.77,50.51,38.79,51.72,43.54,51.56,61.23,58.22,70.4,83.61,99.92,111.4,83.14,96.02,98.68,85.1,116.22,135.53,134.59,154.23,155.6,165.4,184.48,196.38,,
Malaysia,MYS,8.91,9.34,9.28,10.17,10.28,10.59,11.88,12.99,14.1,15.16,16.05,16.58,18.4,20.14,21.26,22.02,21.98,25.71,27.48,28.8,32.41,30.55,33.84,37.36,40.04,41.18,44.83,51.27,53.57,55.12,57.85,64.6,64.5,67.05,69.45,72.18,68.3,76.63,78,82.75,84.39,91.57,94.9,100.28,104.82,105.13,114.55,114.81,114.95,124.52,124.84,128.14,,
North America,NAC,45.43967658,47.77619458,48.31091082,49.58211187,50.83980327,52.77173643,53.52898762,53.49160264,52.50138402,57.24434486,56.3756174,57.69313748,58.44136635,62.62167801,65.01226966,67.07707463,66.75235897,69.51546037,67.87966161,73.8882002,74.25276755,64.30122492,72.57011962,76.52990854,73.39719989,72.62564686,68.13324407,74.97888716,77.50546052,76.7111471,82.98016007,76.49297804,87.67305021,83.2364367,87.29578688,90.23519296,91.50200664,93.66922818,95.48693811,92.70539177,92.81162308,94.89271969,100.2040833,99.54462359,100.2512931,104.194391,107.6512305,109.3591933,109.6132532,108.9632272,109.1729424,113.4717391,,
Namibia,NAM,56.77,69.8,70.55,69.07,65.17,75.87,80.18,78.02,85.11,92.39,103.13,106.33,108.66,72.32,79.57,75.61,82.44,86.06,91.36,93.71,72.91,62.89,65.25,70.29,73.18,79.02,79.31,85.72,81.47,87.12,86.45,88.17,93.73,89.94,98.13,62.12,87.62,86.38,83.84,85.47,83.59,87.54,94.78,103.43,101.79,101.56,89.68,90.61,90.83,89.19,92.29,90.78,,
New Caledonia,NCL,78.88,80.17,83.53,86.5,86.19,82.24,87.63,80.55,78.54,84.29,88.6,84.91,70.45,72.56,64.31,72.63,71.47,71.77,78.46,72.4,73.88,81.63,80.37,88.87,83.97,76.39,75.4,75.19,77.5,80.4,85.39,89.76,94.54,90.01,94.78,93.57,95.18,95.48,93.42,95.35,97.37,97.14,104.6,99.69,95.71,96.64,98.56,96,99.52,99.34,102.15,105.34,,
Niger,NER,28.79,30.33,30.24,30.55,32.5,35.34,32.91,35.61,33.91,34.46,34.4,25.3,29.76,28.32,33.55,40.03,41.55,41.62,44.86,44.17,44.19,44.06,33.86,34.69,38.57,35.45,45.17,42.87,46.97,50.05,53.1,48.38,57.88,52.09,64.33,56.17,77.76,72.38,70.57,84.21,90.97,97.3,88.1,102.08,109.82,116,138.53,111.9,144.21,126.32,140.29,133.83,,
Nigeria,NGA,23.29,24.46,25.2,26.33,25.59,26.82,27.25,30.21,32.79,29.81,26.43,27.57,30.36,29.25,27.89,27.55,27.21,27.9,29.51,29.38,30.25,30.85,32.34,34.6,36.06,36.8,41.85,45.8,48.23,54.89,59.1,62.8,64.73,66.56,69.46,72.31,76.64,80.02,80.71,80.89,84.89,89.29,95.78,99.89,104.33,97.84,104.36,91.49,104.29,97.81,110.02,114.93,,
Nicaragua,NIC,31.74,34.46,37.33,39.02,39.96,43.43,46.55,49.12,51.1,52.03,53.7,54.34,56.66,62.43,65.25,68.31,73.12,77.7,50.33,49.09,51.73,51.03,52.94,48.99,47.28,43.64,43.27,47.89,50.86,49.06,51.04,54.08,55.11,57.19,59.7,59.72,64.12,70.62,81.8,81.94,85.35,95.51,94.46,102.12,103.42,106.31,107.94,118.39,120.15,127.97,131.84,141.23,,
Netherlands,NLD,47.02,47.18,48.52,47.75,49.32,54.26,56.43,57.27,62.7,65.37,65.04,67.74,73.21,73.45,75.07,76.59,81.82,84.64,86.95,90.5,93.59,93.07,97.11,97.17,101.22,100.22,99.93,98.53,103.43,101.98,109.14,107.8,105.7,105.9,107.14,98.14,100.18,105.96,104.71,100.24,99.04,95.29,100.45,99.41,100.13,103.07,105.34,109.22,112.27,114.31,111.06,113.41,,
High income: nonOECD,NOC,37.22699092,40.15533973,39.11183848,38.38593559,41.04138524,44.02251364,43.03452978,46.09145881,46.27661732,44.26272666,44.06217055,45.43025263,48.56402484,49.30321632,53.67312585,54.17435413,57.00356089,58.49898491,55.8467555,59.27653554,60.68279576,60.74733282,61.73340714,63.75359295,65.02487305,63.69603703,66.16832794,63.51395007,68.59737092,69.80543165,95.51826914,92.51248008,87.6548625,87.0519467,87.30058924,90.00050781,86.03608162,88.27508247,89.73688711,91.32366138,93.35547859,92.83040462,95.88366355,100.9431493,103.1731871,109.7422242,109.7333637,104.8701063,108.195809,115.2320163,110.607097,119.0021939,,
Norway,NOR,83.06,84.83,81.72,83.37,84.84,85.54,89.39,86.86,85.37,86.28,87.78,88.58,94.19,88.8,91.06,94.95,97.45,94.57,99.85,101.47,106.39,101.34,104.19,101.78,99.69,103.94,103.63,103.51,107.95,99.31,99.54,100.6,101.14,102.66,104.1,103.19,102.32,104.67,98.82,97.24,98.1,97.12,100.81,99.13,100.06,101.04,102.55,100.14,101.57,97.82,101.35,104.44,,
Nepal,NPL,28.66,29.21,29.7,30.56,29.29,30.31,31.1,32.17,33.19,33.53,32.2,35.52,36.59,38.29,37.63,37.32,38.46,37.15,40.7,42.83,39.8,49.1,49.41,50.81,48.99,54.78,59.31,62.18,65.34,68.47,65.29,72.4,70.91,76.57,76.11,78.69,79.68,82.92,87.2,89.29,91.36,94.75,98.48,100.49,101.03,100.39,107.15,112.21,113.37,121.61,140.29,130.36,,
New Zealand,NZL,42.44,43.11,44.67,44.8,46.18,47.89,50.61,52.72,51.51,51.96,54.08,54.29,49.97,53.99,60.02,57.94,56.78,56.75,58.76,60.96,61.84,63.94,64.69,69.76,67.79,67.43,69.84,67.5,65.42,69.44,71.22,72.89,76.3,77.86,79.84,84.28,85.05,80.67,86.65,90.37,91.6,96.41,101.24,98.92,99.84,102.63,102.76,103.33,105.04,105.73,111.21,109.56,,
High income: OECD,OEC,54.86313277,56.72546999,57.32841453,58.38918136,59.91305074,62.28648694,63.6655243,63.03629823,64.12172822,66.16968228,66.24376311,69.09795075,70.30599403,72.18529062,73.21952952,74.64309548,77.23459774,80.01437971,79.05186853,81.103254,83.26840368,79.00410201,84.31826861,85.71689382,84.95460291,84.9530642,82.47889051,86.26905879,87.59939998,86.98691323,90.22798382,86.72709969,90.42378258,89.10863416,93.39904498,94.68356185,95.47348585,97.72041434,98.52619564,96.91750988,96.24644701,96.79264723,101.1980767,99.77204933,99.02987398,100.7477939,103.8108854,105.1628384,104.5456664,105.279212,104.5782252,107.7026491,,
OECD members,OED,52.27298483,54.04280428,54.70924498,55.76752034,57.40466414,59.58110629,60.95023553,60.35272648,61.5635723,63.5554587,63.8053955,66.23385004,67.57945699,69.54900468,70.67701296,72.1364088,74.86918395,77.28852622,76.78694371,78.86124456,80.97675435,77.17167864,82.12284721,83.49505921,83.37958099,83.27357921,81.22720246,84.2820127,85.98981914,85.64763663,88.58079528,85.6141852,89.10627005,88.15443556,92.15204754,93.33877905,94.68277868,96.73618504,97.76086787,96.18041454,95.8538838,96.53689798,100.6809893,99.79980079,99.51920989,100.9498173,103.9757829,105.350256,105.1403007,106.116763,106.1147602,109.2152937,,
Oman,OMN,11.38,11.52,11.68,11.8,11.97,12.16,12.37,12.89,13.09,13.53,15.23,15.76,16.88,18.16,19.71,21.86,24.01,27.2,30.48,36.09,44.7,46.71,46.34,45.07,48.76,49.03,50.5,52.46,54.04,56.11,58.78,64.41,68.75,70.12,69.94,72.22,83.17,93.31,91.53,91.05,82.54,77.38,92.15,112.2,95.65,99.74,100.67,96.74,121.96,113.94,126.47,123.68,,
Other small states,OSS,53.22744495,58.32233868,57.46311081,59.78130425,59.23485884,63.10911144,63.42256583,63.7446293,65.87850451,68.03215959,70.91670431,72.22750977,73.95831219,64.05787371,69.05655576,67.45539343,69.44526608,71.25611192,69.79429066,75.00966946,74.76160206,69.81129883,72.87268659,74.34257099,77.88879676,79.56198136,79.13345931,81.9296875,82.64776851,84.2090771,84.54130348,85.20353048,85.36941269,85.67274617,87.77856838,83.04458396,86.84358063,87.40707621,89.48253568,93.04404782,89.82668878,92.55635411,97.8894043,100.5665753,101.4377374,99.87874928,101.4165426,104.6022873,107.3040329,108.2098547,109.1976792,109.1274862,,
Pakistan,PAK,21.54,22.24,22.75,23.87,23.94,25.75,27.83,28.62,29.69,29.94,30.76,31.78,32.84,33.31,34.86,36.33,36.64,38.52,39.26,41.65,43.34,44.02,45.86,47.45,51.62,53.68,54.38,58.54,60.37,63.14,64.54,69.07,71.59,77.32,79.02,80.68,84.52,86.67,88.33,86.63,88.22,91.93,96.19,100.48,103.33,108.38,113.17,115.25,113.81,117.91,117.85,93.78,,
Panama,PAN,43.14,45,46.26,48.95,50.28,52.81,65.45,68.98,66.17,69.91,69.03,69.66,71.05,75.01,76.29,80.85,81.77,80.65,77.61,80.77,84.19,84.87,85.74,86.96,82.14,92.11,87.81,90.84,92.27,85.49,87.23,88.81,91.92,90.89,92.09,93.33,94.02,97.67,96.5,95.85,96.73,96.14,96.8,99.24,103.95,109.59,109.99,103.57,107.94,111.73,115.77,116.7,,
Peru,PER,30.52,30.09,32.84,32.89,35.44,36.64,34.11,37.58,41.01,42.09,40.39,40.64,42.41,41.77,41.94,42.22,41.29,40.72,39.34,43.72,45.99,43.06,46.6,46.72,47.84,52.71,55.69,53.68,49.52,51.77,49.08,52.37,58.74,62.93,67.77,72.79,71.61,81.09,85.36,84.74,90.09,93.65,92.98,99.87,107.15,110.64,120.21,123.33,129.88,133.25,140.75,146.76,,
Philippines,PHL,27.95,29.09,29.55,30.19,31.2,31.71,31.93,33.62,34.96,36.44,35.88,37.67,41.45,44.97,48.58,49.86,51.39,53.41,55.72,56.66,58.46,54.41,55.77,55.99,60.13,58.75,59.22,62.21,68.49,69.18,70.7,72.05,74.24,74.67,80.07,80.75,74.9,81.07,84.02,87.71,90.87,94.06,97.47,100.29,102.24,109.81,112.98,112.8,112.56,115.51,120.02,121.55,,
Papua New Guinea,PNG,36.41,37.24,38.34,39.08,40.57,41.38,42.61,43.93,45.07,46.15,47.48,47.74,50.45,51.02,52.41,52.97,54.09,54.59,56.29,57.42,58.9,60.16,63.01,64.58,64.92,66.47,67.44,68.44,69.33,70.99,73.98,76.25,76.37,77.1,81.83,82.41,84.31,87.58,90.36,90.43,92.98,95.01,97.65,98.8,103.55,109.45,112.16,113.93,112.25,117.26,117.94,118.18,,
Poland,POL,71.49,74.74,78.64,79.41,84.78,85.72,88.42,83.2,87.57,83.99,88.86,95.08,97.8,98.62,102.93,97.51,106.29,106.76,93.19,92.58,93.99,97.55,102.06,103.59,109.38,102.81,106.9,109.45,111,103.91,93.71,100.51,85.58,91.23,96.26,92.59,97.45,92.95,92.25,95.75,95.16,97.02,100.87,98.69,100.44,100.19,102.06,106.25,102.05,102.99,108.34,107.48,,
Puerto Rico,PRI,182.01,193.05,191.12,187.43,194.99,182.13,165.07,158.08,158.51,149.13,147.92,140.47,139.53,139.73,146.15,145.91,150.27,150.4,139.05,136.68,129.55,126.7,124.26,123.86,130.97,140.32,141.03,140.56,133.81,138.87,132.18,128.23,121.56,116.96,112.53,110.75,112.73,99.49,110.78,104.65,102.84,99.27,105.62,96.69,97.69,100.6,99.16,105.68,106.56,110.27,111.53,111.95,,
"Korea, Dem. People’s Rep.",PRK,36.44,38.71,40.34,38.09,40.54,39.77,40,44.38,45.43,48.75,49.67,53.13,57.08,61.34,64.19,68.03,69.92,72.47,70.81,76.36,70.63,74.47,79.13,81.31,85.87,87.32,87.9,90.31,90.75,108.55,103.5,102.04,96.8,75.14,70.12,71.26,82.94,84.46,83.14,93.82,96.02,97.98,100.58,100.81,98.61,91.32,98.28,97.77,98.35,98.26,101.52,102.5,,
Portugal,PRT,78.11,83.57,77.18,85.68,66.3,78.84,77.34,75.66,82.98,73.44,76.06,80.22,85.11,79.27,75.63,68.02,71.9,86.25,77.34,71.29,86.12,72.88,79.79,80.78,83.84,91,72.23,91.43,98.67,102.68,91.08,87.87,90.51,96.32,99.75,93.9,92.7,104.07,99.42,96.27,99.06,94.03,104.06,97.44,98.49,95.08,98.63,102.52,105.24,100.64,100.12,104.17,,
Paraguay,PRY,20.94,20.96,23.01,24.6,24.08,25,25.31,25.21,27.46,28.16,28.26,28.34,29.61,28.59,30.45,34.78,34.84,36.34,37.04,40.2,40.77,42.45,45.5,49.37,44.88,48.36,54.2,60.34,62.69,62.11,64.47,66.2,62.9,69.41,70.63,76.74,79.38,80.76,79.12,87.58,87.15,97.58,94.03,97.53,108.44,123.31,128.12,108.83,153.02,161.52,127.89,176.24,,
Pacific island small states,PSS,58.79267605,64.39683381,65.81300327,61.57126494,62.16559246,63.36737729,67.77528935,67.87540389,69.43948849,69.69285214,63.46708153,65.74325133,67.06935873,66.70151984,69.25915922,74.93265861,76.19455319,86.74699537,82.65194126,89.80910536,89.18113279,77.32761185,96.3017797,88.59029286,97.88945686,85.10310635,85.59178021,90.95857624,94.02355837,86.88820487,88.46391356,90.56479047,92.102958,94.89119032,96.16124602,97.09942786,89.77905658,94.01383871,94.07925616,89.18172354,90.9697338,88.71422816,96.25418665,99.80368119,103.9421322,103.3655412,104.6038854,99.67723407,101.2933241,104.91043,103.3170765,105.3466127,,
French Polynesia,PYF,122.05,116.89,110.35,102.83,100,91.67,89.08,112.88,107.23,101.27,93.99,80.04,74.85,104.9,97.84,86.5,80.85,85.99,102.72,92.01,100.91,74.3,69.44,90.26,89.95,90.25,83.35,85.94,93.03,85.17,82.72,82.84,85.3,89.97,99.63,87.92,73.41,81.28,89.05,89.06,94.38,94,96.27,104.12,99.61,104.08,104.83,99.88,99.26,103.94,105.16,104.57,,
Qatar,QAT,12.27,13.16,13.99,14.82,15.89,17.12,18.87,20.21,20.22,22.12,22.9,11.06,11.44,10.94,10.48,24.23,27.58,31.96,29.73,34.37,35.37,37.01,40.31,41.84,45.64,47.24,50.65,60.12,65.33,78.67,86.89,85.85,88.34,100.29,105.47,117.9,95.76,102.96,110.77,88.27,106.44,94.85,102.53,94.37,103.11,114.51,108.12,116.75,122.07,134.71,135.31,136.74,,
Romania,ROU,59.27,59.25,58.87,64.65,76.04,75.14,76.27,77.01,66.78,78.65,88.87,85.98,87.97,89.14,106.55,104.91,106.13,112.18,101.62,103.88,113.45,108.73,121.07,110.44,109.69,97.99,99.33,97.31,92.51,92.98,79.74,96.9,91.77,95.46,91.52,98.33,84.11,90.34,81.48,91.45,84.46,95.29,109.27,93.86,96.87,80.93,95.4,94.55,94.7,101.29,87.36,98.32,,
Russian Federation,RUS,119.2,113.3,97.4,92.9,92.5,94.3,82,83.5,87.61,91.55,97.18,90.79,97.34,99.63,103.03,110.08,106.71,113.18,100.15,,,,,,,,,,,,127.71,120.97,105.57,100.02,97.39,99.83,85.47,85.75,88.88,94.29,99.53,93.84,98.3,99.31,102.38,108.39,111.32,112.55,102.14,117.47,113.87,122.44,,
