Country Name,Country Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Mozambique,MOZ,0.314126889,0.308360604,0.302610272,0.297492297,0.291663665,0.288399566,0.293426468,0.298056309,0.300688463,0.294122741,0.289263579,0.2878482,0.281033299,0.275828928,0.26838262,0.260863819,0.253531262,0.246665843,0.240441427,0.238786285,0.239772427,0.234983405,0.239043794,0.240403291,0.243248505,0.251093474,0.255252,0.257928631,0.258002354,0.255104774,0.247817743,0.23822613,0.232375506,0.229370756,0.228508376,0.23113993,0.230981876,0.2222339,0.213528556,0.212852491,0.229989433,0.225807306,0.224137035,0.236667614,0.225413173,0.232561915,0.234835018,0.232579627,0.232305162,0.225847138,0.219563044,0.21347193
Mauritania,MRT,0.293673804,0.285252144,0.276006334,0.267038034,0.260304537,0.253733542,0.247326931,0.249150826,0.241968896,0.202038134,0.196237495,0.180246427,0.151849112,0.144503559,0.142581381,0.139242026,0.132535909,0.130801289,0.136889416,0.145700105,0.153911507,0.161572157,0.162919423,0.16979322,0.176241345,0.182270837,0.187867908,0.193004109,0.197661174,0.197041305,0.196238757,0.195713289,0.207345776,0.213370717,0.203013671,0.19707712,0.191265365,0.185565019,0.179979428,0.160915315,0.138663945,0.134467974,0.130510734,0.126819584,0.123389687,0.120182016,0.117145675,0.111367256,0.125299326,0.108600597,0.105902278,0.116198481
Mauritius,MUS,0.129935218,0.126589146,0.123577333,0.122177955,0.115762871,0.119910654,0.125248462,0.123091315,0.121065375,0.119156846,0.117363591,0.115631132,0.113889768,0.110986547,0.110313544,0.108532971,0.107123843,0.105275569,0.10351549,0.101992734,0.100753536,0.099831185,0.098792655,0.097988492,0.097242211,0.096517457,0.095855312,0.094172707,0.092559798,0.090631675,0.088524871,0.085659037,0.083569515,0.081963051,0.080247197,0.078377823,0.078419815,0.075727473,0.075829512,0.076068703,0.073882159,0.072525281,0.071252896,0.069203927,0.067261158,0.065342078,0.064302427,0.064131907,0.063979527,0.062280223,0.060515239,0.059587511
Malawi,MWI,0.369935452,0.374471479,0.378460644,0.418855391,0.42086206,0.398872552,0.411836737,0.412536102,0.390986544,0.412376105,0.411559132,0.41025756,0.398744403,0.377870684,0.366646935,0.355379414,0.35301188,0.342429199,0.308280162,0.316088393,0.323895582,0.300324967,0.297423572,0.284499562,0.282258282,0.265154374,0.2493927,0.242475329,0.239132796,0.244684643,0.237531703,0.237171228,0.215924715,0.234148836,0.239837702,0.238781625,0.246129286,0.248103775,0.245684222,0.248002406,0.241756301,0.248129189,0.241786941,0.2510228,0.251670501,0.222248941,0.24811806,0.244258938,0.250510771,0.236425048,0.23884687,0.234710959
Malaysia,MYS,0.093540365,0.093252247,0.091521433,0.090952941,0.088489408,0.087471024,0.093833032,0.091895499,0.093815596,0.093336856,0.092512443,0.091101495,0.087934987,0.088159456,0.084557871,0.0849693,0.083006745,0.082217447,0.079710915,0.076868325,0.072086765,0.069920391,0.065334631,0.065781377,0.063889464,0.061843326,0.059987099,0.057265281,0.055993332,0.054409887,0.052320526,0.050896508,0.049406137,0.047608309,0.046719607,0.04519875,0.043246018,0.041530961,0.040617826,0.038204984,0.037787922,0.036667517,0.036238712,0.037121856,0.035285318,0.034997335,0.033859831,0.03354902,0.033108697,0.033388199,0.032733856,0.032376988
North America,NAC,1.063941469,1.062061803,1.041121749,1.024923014,1.008268293,0.991173304,1.010199862,1.036898181,1.022449665,1.00683274,0.993517694,0.981739992,0.970009539,0.960107426,0.951131635,0.943216884,0.943673568,0.934813851,0.926969568,0.919056422,0.906391043,0.898190398,0.890493355,0.882724848,0.874659211,0.8592451,0.851399159,0.842875238,0.833162248,0.82232104,0.805501892,0.790485982,0.77826363,0.768964312,0.75063812,0.737323874,0.726578699,0.71417007,0.706653928,0.700003317,0.685482928,0.674877274,0.654044077,0.641616498,0.620980129,0.618112734,0.610740483,0.592679317,0.580411674,0.562326802,0.576114835,0.562246694
Namibia,NAM,1.013185639,0.988178853,0.969491821,0.944981562,0.9210128,0.901725803,0.878284418,0.854537422,0.832921144,0.810633724,0.78572582,0.761713388,0.739623155,0.719927301,0.704568274,0.688613865,0.674861859,0.660705189,0.646746863,0.633189166,0.619820243,0.610128127,0.593501696,0.574218128,0.552408039,0.529191315,0.506181939,0.484965696,0.466283796,0.450157965,0.436020874,0.447585092,0.46518058,0.493285633,0.478494431,0.464138213,0.450848656,0.439342709,0.429936885,0.42257788,0.416805219,0.411505803,0.406941473,0.401573537,0.395829428,0.384029371,0.378124907,0.371685552,0.364690152,0.357117189,0.34909421,0.340919938
New Caledonia,NCL,0.083932854,0.08168028,0.079455165,0.077348066,0.07486631,0.07253886,0.070351759,0.067307692,0.0625,0.058333333,0.055776892,0.054474708,0.053435115,0.052830189,0.052238806,0.051470588,0.050909091,0.050541516,0.049982149,0.049071153,0.048043926,0.047074647,0.065941312,0.064745872,0.057197331,0.056074766,0.054995417,0.053925152,0.052662684,0.051322407,0.050055896,0.043361374,0.036942823,0.036116729,0.035431556,0.034753597,0.034099932,0.033458564,0.032828401,0.032209972,0.03070116,0.030239963,0.029785762,0.029338292,0.028897558,0.028463554,0.028035919,0.027614774,0.0272,0.025590551,0.023255814,0.023664122
Niger,NER,3.197174675,3.10518668,3.016674742,2.93198075,2.85153799,2.774454556,2.859044973,2.781867789,2.489685604,2.428229761,2.35069915,2.211771946,1.944797666,1.890532813,1.836917992,1.784812332,1.734222813,1.716281078,1.712515128,1.594189138,1.563972624,1.545194625,1.469007578,1.428744825,1.389427128,1.313613554,1.274411788,1.250646408,1.394863727,1.480260218,1.538319398,1.487088463,1.43653873,1.493818784,1.441495486,1.390302775,1.34040638,1.292250177,1.245041771,1.199933896,1.156012786,1.121602015,1.085332947,1.047277967,1.010108227,1.027352636,0.989053459,0.950728405,0.926835825,0.92054488,0.901576125,0.866066706
Nigeria,NGA,0.517850355,0.550961115,0.558697806,0.588594193,0.52800748,0.556768694,0.543841397,0.632784098,0.567956934,0.527860556,0.441956501,0.516708401,0.436490453,0.409026279,0.397389603,0.305685829,0.271247221,0.24736378,0.265990589,0.217431573,0.224264047,0.21955539,0.256801526,0.274130746,0.323509442,0.315361159,0.309693523,0.301438869,0.294653653,0.305855805,0.299227204,0.291821929,0.293135648,0.303436053,0.297756523,0.291291809,0.290944711,0.292089634,0.284838325,0.261873722,0.263063658,0.263988597,0.257289903,0.257858778,0.256771635,0.251439829,0.238228086,0.206176075,0.206994219,0.207607383,0.208035641,0.196740454
Nicaragua,NIC,0.545967263,0.529946887,0.514454935,0.499361738,0.489358108,0.474911867,0.460833781,0.447093377,0.433677565,0.420600358,0.407878487,0.399315004,0.390877509,0.379011623,0.367525196,0.356445698,0.347458075,0.338574427,0.329239887,0.344036766,0.334737582,0.325969724,0.331560223,0.328921561,0.321313572,0.321921019,0.322543822,0.320571149,0.313663874,0.306834985,0.304760286,0.304976057,0.298624535,0.357744596,0.351005802,0.365600846,0.369638167,0.373762971,0.381356539,0.374846836,0.386717342,0.391155982,0.36725218,0.371793721,0.341270815,0.325961827,0.303868569,0.291180153,0.266830634,0.258790483,0.260675708,0.252958215
Netherlands,NLD,0.081824957,0.079308265,0.077264841,0.075479482,0.072012036,0.069295608,0.067872658,0.06561586,0.063197328,0.058357662,0.057395406,0.05662488,0.056256689,0.055537933,0.055829674,0.055931701,0.055947266,0.055918571,0.055831178,0.055309082,0.055195774,0.055752495,0.05664088,0.056998411,0.057918192,0.058711069,0.058874964,0.058994241,0.058790049,0.058461301,0.058416116,0.058010376,0.057531647,0.057054121,0.057628545,0.057717007,0.057680521,0.057803878,0.057141016,0.056399716,0.056722028,0.055838714,0.06924919,0.068076531,0.0654468,0.064694156,0.064856281,0.063803705,0.061545336,0.060264514,0.060340334,0.061793222
High income: nonOECD,NOC,0.451131527,0.445722674,0.440027956,0.436312611,0.442624223,0.442158668,0.45306545,0.471422151,0.460497866,0.449805377,0.439007884,0.428724477,0.418321115,0.407468159,0.398343431,0.389916687,0.380619266,0.370694551,0.361371675,0.35066562,0.352353789,0.344885472,0.338199407,0.334100114,0.329795859,0.322825247,0.313540081,0.307122066,0.303607608,0.300687591,0.623610506,0.609827414,0.601552318,0.58922065,0.579490908,0.582228434,0.574864579,0.567952664,0.562699538,0.554237981,0.550437092,0.547507412,0.550049857,0.553522582,0.554953959,0.554744079,0.546332739,0.539047382,0.537069134,0.539192423,0.536061534,0.539441336
Norway,NOR,0.234685145,0.232371854,0.230081755,0.227763023,0.225418944,0.222748398,0.220359776,0.214413416,0.209507134,0.20599333,0.201627051,0.198959151,0.198481504,0.19713958,0.196962261,0.197368177,0.198094401,0.203314068,0.199480128,0.201234138,0.203655742,0.204920415,0.20579218,0.205658449,0.20756576,0.206596519,0.206675966,0.20771719,0.202759749,0.208131342,0.204833845,0.205241616,0.206612857,0.226418522,0.227099679,0.203624979,0.202641836,0.197673061,0.195726221,0.195181347,0.193470524,0.190805623,0.189245869,0.186447273,0.184093427,0.181051667,0.177236247,0.172923458,0.168880639,0.165149499,0.161779056,0.158728315
Nepal,NPL,0.174037716,0.172221081,0.168470338,0.165612013,0.162692853,0.160871817,0.15784269,0.154796469,0.162926857,0.159657253,0.164560809,0.169763604,0.167328715,0.164870405,0.162396472,0.159913467,0.15742563,0.154936433,0.152450491,0.150157817,0.146934999,0.143775778,0.140710261,0.137750021,0.134917244,0.132187601,0.129480503,0.126701942,0.123809552,0.120806836,0.11774515,0.114736174,0.111887094,0.109261389,0.106859782,0.104656135,0.102643623,0.100810408,0.099156934,0.097634968,0.095240158,0.093088154,0.091276615,0.089387763,0.087616107,0.085943552,0.084329898,0.082729577,0.081113533,0.07957177,0.07701674,0.0759476
New Zealand,NZL,1.20467365,1.179003081,1.152626286,1.133769594,1.111775477,1.092103814,1.080746698,1.071119446,1.054897357,1.037504381,1.016219567,0.983351906,0.95545193,0.914339464,0.887638643,0.876866868,0.865692682,0.855902219,0.840373928,0.819226215,0.80700865,0.807989248,0.793901645,0.776693049,0.796291162,0.798924994,0.767192544,0.768064985,0.794342003,0.674086578,0.587535748,0.540283299,0.471546961,0.429847008,0.417470525,0.411234232,0.407601573,0.405465307,0.388832724,0.386548125,0.120552108,0.103049265,0.102752294,0.102808486,0.095349615,0.102040816,0.106343021,0.109468693,0.114694187,0.107436131,0.11546925,0.123139956
High income: OECD,OEC,0.523705205,0.522019207,0.516353407,0.510982538,0.506621808,0.501574523,0.505047788,0.510037237,0.5037196,0.494302236,0.487639163,0.481851513,0.478958875,0.474495076,0.470647978,0.466311374,0.467768553,0.465966076,0.463048893,0.458646041,0.458289607,0.453114374,0.453506706,0.450931382,0.447847073,0.442967587,0.439697713,0.4372937,0.433895977,0.426892077,0.42179142,0.413598508,0.410025608,0.398291364,0.38897978,0.388725352,0.389585068,0.386442153,0.382073796,0.380944416,0.37209402,0.366426802,0.360609993,0.357027146,0.348030242,0.342047047,0.339721301,0.334777621,0.326204683,0.324932194,0.329901899,0.323530738
OECD members,OED,0.531416081,0.529335573,0.522593185,0.516255929,0.511034724,0.504811728,0.50680661,0.511159573,0.502279322,0.492598098,0.485845866,0.479224299,0.47476919,0.469175751,0.464411375,0.459555317,0.459673512,0.457342031,0.453198742,0.44821134,0.445614707,0.439967509,0.439920572,0.437058044,0.432976566,0.42897129,0.425387943,0.423325462,0.420186826,0.413862188,0.408411649,0.400665025,0.396896227,0.385861631,0.377002823,0.375808751,0.375890688,0.372349131,0.367603301,0.366153927,0.358150167,0.352573612,0.347059663,0.343421818,0.334484963,0.328070498,0.325396722,0.320404128,0.312196423,0.30941914,0.313180156,0.307120322
Oman,OMN,0.034552758,0.033698172,0.032846709,0.031999642,0.031152405,0.030297659,0.032372317,0.031395875,0.030393037,0.029373634,0.029624706,0.028501008,0.027317634,0.026075797,0.024799475,0.023522048,0.02226958,0.021065068,0.019924201,0.018843995,0.017829361,0.019839506,0.0188689,0.019353771,0.020493207,0.020363168,0.019653514,0.020092252,0.019313979,0.01849557,0.017677535,0.014034993,0.013554322,0.012774515,0.012613931,0.013018519,0.013933073,0.013929573,0.013842975,0.013641082,0.013343647,0.012997495,0.011845466,0.011169213,0.010182597,0.010795181,0.011311019,0.013395736,0.011651817,0.011495316,0.009505832,0.009649565
Other small states,OSS,0.387597812,0.381557549,0.376888077,0.371935333,0.367399239,0.364015894,0.358390233,0.351247115,0.347138263,0.340987405,0.337412662,0.333039658,0.329811898,0.326566981,0.320910697,0.307694347,0.308397758,0.302619916,0.293797778,0.284474897,0.280131878,0.272832065,0.26918458,0.261586838,0.24962055,0.246431718,0.241506997,0.231778696,0.229052641,0.215716031,0.204804864,0.211759007,0.216299237,0.215662338,0.211304924,0.2053695,0.195668916,0.19605113,0.200666519,0.191051173,0.186065715,0.180637444,0.185106151,0.18480422,0.178989884,0.174468814,0.180191787,0.180131917,0.174884444,0.173876223,0.167362965,0.153557338
Pakistan,PAK,0.651275278,0.636062162,0.629597474,0.630890321,0.618071258,0.602860987,0.581514731,0.540091979,0.528451711,0.507953808,0.49461003,0.49490817,0.470606697,0.461136549,0.442613728,0.43183043,0.42552269,0.410844816,0.411287101,0.386161149,0.397231024,0.359823061,0.360045555,0.344056612,0.316572919,0.317899048,0.295008545,0.290919349,0.276467361,0.269446034,0.263342809,0.259307792,0.253000619,0.248450753,0.243043524,0.240908326,0.235733145,0.23017483,0.224520005,0.221542609,0.216397427,0.211814438,0.2017063,0.196731296,0.193708079,0.188899291,0.180628722,0.176674431,0.172837702,0.173317562,0.170469678,0.168163558
Panama,PAN,0.36427994,0.353561119,0.343186494,0.333174353,0.323532562,0.311378964,0.302510699,0.292588173,0.284342783,0.276371574,0.268684287,0.261302387,0.254838698,0.248108104,0.241702434,0.236140742,0.230298348,0.224708281,0.219855199,0.217170593,0.216990239,0.214428341,0.211943476,0.209527792,0.207174497,0.204878789,0.20263664,0.202511306,0.201941716,0.197788181,0.194149876,0.190221764,0.186378004,0.182606711,0.178900798,0.178775556,0.178609273,0.178439583,0.180932668,0.177525125,0.174259904,0.171115728,0.16806666,0.165095,0.159829515,0.157049882,0.154343968,0.15171092,0.15712997,0.153450088,0.150383531,0.147936652
Peru,PER,0.181115332,0.200701745,0.21443106,0.216322222,0.202406315,0.19752353,0.193992826,0.189563691,0.191738729,0.186656293,0.202522996,0.200724699,0.195512134,0.191070871,0.191817108,0.193196988,0.190709078,0.187358661,0.185493295,0.182379694,0.180239724,0.178613123,0.176653145,0.17273004,0.16928174,0.166245251,0.162602427,0.159110062,0.16035437,0.159313346,0.158331844,0.155278016,0.152502028,0.155582062,0.157930854,0.159501138,0.16329531,0.165288952,0.170172536,0.16297707,0.143413165,0.142365337,0.137131017,0.142337639,0.142397352,0.141732332,0.140702229,0.142578522,0.13907025,0.135417163,0.13760509,0.13593775
Philippines,PHL,0.173781537,0.167489352,0.16153322,0.155916761,0.150623369,0.145004347,0.139953081,0.135105659,0.130429691,0.126020815,0.1239275,0.121713474,0.119551803,0.117447266,0.117754592,0.116837597,0.114785539,0.112764039,0.110302419,0.107152552,0.104656635,0.102225172,0.099860084,0.098483808,0.096767404,0.094568762,0.092447212,0.090410571,0.088462233,0.086395925,0.08351401,0.080789194,0.0781798,0.075677612,0.073280962,0.070985968,0.068781937,0.066657731,0.06459457,0.062609494,0.060705305,0.059899917,0.060522778,0.058102162,0.058851803,0.059461246,0.060356303,0.060016228,0.056965419,0.057671205,0.058114514,0.057291216
Papua New Guinea,PNG,0.036815869,0.036133608,0.035430303,0.0347045,0.036224961,0.037629318,0.036748541,0.038372095,0.041893332,0.043146947,0.044253061,0.045238873,0.046139328,0.046980238,0.047775513,0.048523733,0.052497417,0.05271355,0.05193621,0.052055149,0.051534279,0.051298188,0.05022732,0.049757277,0.049051087,0.048119187,0.047471834,0.046827949,0.046177123,0.045049981,0.04394189,0.043073733,0.041991841,0.041137176,0.040286668,0.039644878,0.039007118,0.038763664,0.03814627,0.038092923,0.038915434,0.038822749,0.038720226,0.039428905,0.040088785,0.039139127,0.045869687,0.044817599,0.043811501,0.042849969,0.041929483,0.04104605
Poland,POL,0.522262732,0.512275332,0.504215714,0.490921436,0.487232095,0.478035636,0.472678838,0.464048814,0.461911016,0.456937179,0.449060902,0.443682323,0.438375376,0.434541041,0.429702849,0.424889122,0.420670602,0.415692394,0.411000684,0.404249894,0.399773881,0.395769331,0.393858314,0.39006088,0.386692492,0.384410712,0.382397784,0.379700196,0.377530957,0.375462206,0.373712972,0.371931262,0.371017542,0.368182426,0.362569021,0.362383524,0.363573057,0.363991241,0.365747555,0.355155119,0.340305418,0.329463203,0.330258412,0.318114986,0.3242682,0.310147595,0.315875679,0.316264562,0.28465312,0.291567287,0.287022908,0.283699905
Puerto Rico,PRI,0.086927351,0.08464662,0.074782719,0.082883577,0.071238231,0.064255838,0.061606333,0.061844532,0.055923473,0.047064105,0.040819862,0.033000022,0.032320632,0.031396126,0.030881902,0.031081138,0.031315697,0.030617836,0.023081722,0.020971136,0.020442704,0.019328702,0.019735721,0.018655611,0.018770784,0.01830411,0.022165302,0.019967766,0.018377156,0.015440287,0.014504169,0.008850789,0.009042986,0.008959836,0.008859881,0.009841918,0.013620371,0.014368115,0.015666804,0.016994983,0.017783817,0.017615872,0.017455482,0.017323666,0.017213224,0.017155719,0.01608672,0.01475774,0.015262552,0.015867544,0.016500649,0.016964052
"Korea, Dem. People’s Rep.",PRK,0.181102654,0.178194467,0.175046923,0.171348547,0.167124211,0.162609915,0.157988203,0.153470927,0.149197802,0.145149022,0.141311496,0.140998517,0.137843515,0.135178811,0.133018692,0.131274112,0.129765789,0.128270003,0.131532238,0.129657639,0.12765908,0.125605483,0.123593702,0.121684296,0.119890941,0.118182218,0.11651914,0.114850727,0.113298994,0.112139282,0.110374842,0.108663659,0.111739418,0.110275519,0.104467057,0.103413425,0.102472775,0.101582267,0.100699564,0.099811482,0.098933016,0.098084483,0.097295622,0.098684249,0.098039637,0.097462067,0.098994264,0.098474442,0.097957161,0.095406835,0.094898296,0.094393792
Portugal,PRT,0.278297106,0.276733307,0.276137157,0.276820993,0.278468568,0.27978978,0.280536176,0.282608286,0.284663285,0.285408334,0.285385549,0.28471812,0.280203076,0.269204165,0.261121164,0.257834581,0.254544503,0.251312846,0.248097747,0.245448294,0.243447917,0.241818904,0.240390579,0.239235094,0.238519231,0.238085007,0.237833608,0.237681159,0.234794031,0.23182184,0.22858592,0.224794085,0.220186608,0.214737902,0.198729226,0.186171163,0.187004266,0.16784389,0.158602155,0.154303088,0.154612001,0.146479226,0.146606293,0.121675697,0.119555747,0.103955586,0.111193438,0.112866401,0.107726211,0.107032307,0.106706291,0.106719759
Paraguay,PRY,0.354553873,0.354069811,0.359964902,0.36114836,0.362882299,0.353340068,0.342422051,0.333669766,0.325370579,0.317509777,0.310003963,0.30235976,0.337797771,0.372631105,0.405370176,0.432653409,0.46135979,0.484734264,0.509333377,0.53217927,0.528703554,0.525131889,0.521336977,0.517453714,0.516178353,0.512169429,0.508220657,0.504397149,0.500742808,0.497293567,0.518866669,0.506395779,0.526743295,0.546120622,0.533804724,0.522052082,0.559997768,0.567642274,0.569520865,0.574295425,0.582723607,0.584884168,0.590840189,0.597015646,0.603454445,0.610107674,0.621286359,0.656021601,0.66748504,0.684010504,0.692097175,0.695983664
Pacific island small states,PSS,0.161942741,0.153231279,0.14845324,0.143026794,0.139137621,0.133543579,0.119301834,0.118490606,0.11818917,0.116016336,0.116222778,0.113727643,0.11133251,0.11503953,0.116922958,0.12038477,0.122861642,0.121574914,0.119434933,0.121391726,0.123133252,0.125239722,0.126594342,0.13142359,0.129869145,0.133365408,0.138958499,0.145141174,0.150243553,0.14299649,0.144612951,0.142077519,0.139655305,0.137991578,0.135981963,0.133603206,0.12717012,0.125803441,0.123180579,0.122351074,0.120582016,0.119845701,0.118568754,0.116727971,0.115002342,0.112836735,0.111316089,0.109353492,0.107229113,0.105857668,0.104980198,0.103698294
French Polynesia,PYF,0.023908002,0.023031127,0.022189677,0.02140411,0.020676109,0.019993802,0.019345166,0.018716427,0.018100203,0.017496129,0.016909172,0.016345879,0.015812402,0.015311708,0.014843072,0.01440227,0.013982787,0.013577825,0.013183742,0.012800819,0.012431394,0.012076493,0.011737296,0.011415004,0.011106853,0.010813266,0.010540629,0.010296063,0.01008217,0.00990001,0.009743312,0.009599278,0.014178766,0.01394052,0.013681013,0.01340878,0.013136001,0.012877968,0.012643983,0.012433893,0.012243299,0.012070686,0.011913697,0.01177006,0.011640043,0.011522463,0.011412181,0.009419318,0.009326096,0.009229792,0.009131586,0.009032901
Qatar,QAT,0.017797711,0.01622139,0.014817669,0.013597487,0.012541544,0.011606179,0.010747719,0.009930782,0.009146704,0.008386026,0.007670065,0.007036753,0.013021427,0.01217041,0.011510195,0.010966716,0.005207845,0.009744499,0.017879892,0.020156983,0.021641743,0.022633505,0.023440751,0.021559216,0.020084052,0.021260161,0.020215497,0.019435842,0.020987328,0.01855234,0.0245064,0.026416321,0.026253133,0.02594712,0.025397371,0.024611284,0.023695905,0.022781319,0.021905694,0.02167112,0.018127707,0.017360981,0.015844917,0.013860279,0.013151931,0.011026714,0.011936972,0.007918796,0.007776776,0.00646046,0.006687755,0.006714929
Romania,ROU,0.531254434,0.524155688,0.519421457,0.515669328,0.509850147,0.501631955,0.494802203,0.48832681,0.480632529,0.475427908,0.470182022,0.463531766,0.46140102,0.457461762,0.452865894,0.449575144,0.446576137,0.444399418,0.442123518,0.439389951,0.438366843,0.438447566,0.438516345,0.438796424,0.437678038,0.439226595,0.438335856,0.408350804,0.407295371,0.409675079,0.410497649,0.410353868,0.410862882,0.411606809,0.41279448,0.414383662,0.414309214,0.4152716,0.417992787,0.423414635,0.431467372,0.434636985,0.415583849,0.421441499,0.421775089,0.415410021,0.424630104,0.431521081,0.451724121,0.446456756,0.438627213,0.437656844
Rwanda,RWA,0.16062435,0.159524687,0.158141821,0.156204714,0.153657176,0.150659112,0.147706719,0.145031397,0.139031457,0.144764751,0.155884958,0.148695767,0.158037833,0.157369552,0.155565235,0.153827287,0.151944842,0.149940788,0.147837315,0.145843699,0.143991604,0.141994066,0.139513771,0.135175645,0.130097149,0.124881533,0.120458423,0.11741796,0.121216462,0.12444507,0.131090416,0.134912968,0.116744749,0.118388129,0.122997438,0.122961188,0.116358336,0.114170557,0.112193222,0.120060804,0.130694017,0.125943004,0.125822351,0.120212295,0.119482732,0.117589942,0.11460554,0.1116125,0.109185559,0.108127474,0.106378179,0.106742179
South Asia,SAS,0.345519711,0.340017536,0.33394155,0.329020278,0.322700156,0.317488517,0.310345155,0.30113739,0.295663228,0.287462303,0.282166649,0.278197018,0.271619457,0.266195089,0.259956449,0.254179031,0.250256646,0.244391032,0.239197345,0.232671694,0.229622992,0.221594919,0.218568212,0.213058103,0.206585184,0.202868667,0.197091358,0.193752001,0.188858586,0.184546551,0.179676801,0.175900911,0.172073651,0.168233479,0.164239347,0.161908907,0.158834696,0.155449609,0.152466819,0.149507377,0.146861504,0.143920977,0.14079749,0.13822717,0.135557858,0.132895301,0.130531448,0.128484687,0.126113754,0.124729989,0.12281536,0.121578203
Saudi Arabia,SAU,0.265880455,0.261254825,0.256552292,0.251876948,0.247225098,0.24247794,0.239338846,0.235644897,0.233020595,0.229654799,0.227197731,0.223964634,0.221418649,0.218073002,0.214140951,0.209755208,0.203748842,0.197355225,0.190660327,0.183765441,0.176934735,0.183911982,0.185417666,0.190849921,0.192629166,0.198055586,0.200142081,0.202390997,0.207194312,0.21189357,0.209787923,0.205248263,0.199581874,0.19386146,0.173863014,0.183698507,0.179143209,0.172573118,0.167911096,0.163577349,0.158813473,0.15412353,0.14549643,0.141441401,0.135719938,0.13211406,0.12485584,0.116601946,0.11320494,0.109731553,0.105675177,0.101585869
Sudan,SDN,0.984003763,0.966509116,0.948593059,0.930808409,0.912745277,0.894761349,0.876512351,0.858517159,0.840426647,0.822453117,0.804586052,0.78665753,0.766070016,0.748156318,0.729909946,0.711956337,0.690787609,0.667904549,0.646463023,0.626226328,0.607982592,0.590158712,0.573751976,0.558943572,0.545760721,0.533823072,0.522038807,0.508861412,0.496682433,0.483808146,0.470563602,0.51628901,0.513160251,0.53598072,0.53692987,0.519463044,0.501981351,0.484540496,0.466832235,0.457775942,0.448846656,0.476742798,0.462491726,0.467698719,0.454493505,0.453367105,0.442343386,0.418428354,0.408435013,0.359616402,0.432197265,0.344614316
Senegal,SEN,0.87384747,0.879023933,0.854862499,0.858244906,0.834250512,0.83670245,0.855465344,0.778501345,0.746368802,0.742555075,0.719900511,0.708915187,0.698691166,0.679115623,0.660989628,0.605389634,0.590421112,0.575558243,0.560458897,0.545117087,0.529528158,0.513963952,0.498547903,0.483067475,0.468049555,0.453366627,0.438652383,0.424686269,0.411487529,0.383634733,0.38094113,0.374294994,0.374979233,0.353241846,0.359866023,0.320630907,0.286036223,0.354244871,0.336897087,0.306283466,0.293566834,0.274703654,0.272362145,0.27739832,0.244938217,0.243754218,0.300089054,0.308386262,0.297141476,0.250804765,0.243104045,0.228534606
Singapore,SGP,0.002285453,0.002228412,0.002172024,0.002119879,0.002067825,0.002022654,0.001491054,0.001468788,0.001928175,0.000946566,0.001393793,0.001367989,0.000896941,0.000883939,0.000872106,0.000860104,0.000849762,0.000839102,0.000828519,0.000789629,0.000755725,0.000745973,0.000732005,0.000731006,0.000731697,0.000720776,0.000702714,0.000341192,0.000328177,0.000318971,0.000309531,0.000301798,0.000292479,0.000283728,0.000272427,0.000263433,0.000254634,0.000252607,0.000248269,0.000241662,0.000239466,0.000145814,0.000168,0.00015472,0.000147681,0.000152552,0.000123982,0.000120299,0.000126065,0.000121535,0.00011859,0.000105572
Solomon Islands,SLB,0.079956504,0.077601794,0.075308577,0.073074309,0.070908408,0.068797556,0.066699572,0.064567783,0.062386145,0.060163404,0.057937763,0.055755656,0.053665919,0.051693746,0.049840014,0.052899366,0.055722465,0.053834593,0.052035002,0.050316997,0.052737909,0.051060086,0.049482527,0.048004313,0.046620715,0.034859238,0.033902672,0.036272745,0.035273482,0.034293125,0.03333495,0.032401543,0.031496063,0.033404225,0.03248177,0.031590669,0.033291591,0.034884967,0.033952893,0.035416199,0.034491243,0.035846148,0.03494663,0.034092895,0.033283685,0.032515369,0.033769691,0.034967276,0.036109522,0.035339107,0.036419126,0.035670653
Sierra Leone,SLE,0.160744354,0.160800744,0.160798045,0.160737317,0.160622132,0.160438928,0.160151314,0.159714374,0.159099434,0.158302373,0.157339081,0.156227648,0.15499316,0.15365626,0.152221711,0.150695955,0.149101949,0.147464766,0.14580065,0.144198712,0.14266459,0.141057415,0.139202712,0.137043846,0.134487611,0.131723858,0.128195727,0.125315513,0.123626122,0.123165849,0.123689867,0.12481089,0.125694592,0.126374255,0.126530992,0.125927807,0.124791316,0.122568882,0.120668583,0.161490053,0.20580016,0.266082091,0.295193459,0.290266483,0.322298499,0.238118027,0.248509645,0.258707245,0.273616138,0.279684503,0.243523377,0.256301366
